   0.93394266,  0.06110689,  0.00405134,  0.00089912,
   0.00000000,  0.85551725,  0.10674680,  0.03773596,
   0.00000000,  0.00000000,  0.53720020,  0.46279980,
   0.00000000,  0.00000000,  0.00000000,  1.00000000,
   0.88052045,  0.09899803,  0.01378020,  0.00670132,
   0.00000000,  0.68381684,  0.17244438,  0.14373878,
   0.00000000,  0.00000000,  0.28213714,  0.71786286,
   0.00000000,  0.00000000,  0.00000000,  1.00000000,
   0.99706255,  0.00271092,  0.00022653,  0.00000000,
   0.00000000,  0.84990162,  0.15009838,  0.00000000,
   0.00000000,  0.00000000,  1.00000000,  0.00000000,
   0.00000000,  0.00000000,  0.00000000,  1.00000000,
