2.49589E-06,0.9999876
7.81258E-05,0.999930627
0.000585661,0.999810071
0.00244548,0.999611933
0.0074102,0.999324575
0.0183323,0.998937849
0.0394293,0.998442671
0.0765479,0.997830776
0.137426,0.997094562
0.231953,0.996226988
0.37243,0.995221494
0.573833,0.994071955
0.854062,0.992772637
1.23421,0.991318165
1.73881,0.989703507
2.39609,0.987923945
3.23824,0.985975073
4.30167,0.983852778
5.62724,0.981553233
7.26053,0.979072894
9.25211,0.976408491
11.6577,0.973557026
14.5387,0.97051577
17.962,0.967282259
22.0006,0.963854295
26.7337,0.960229944
32.247,0.956407534
38.633,0.952385654
45.991,0.948163157
54.4278,0.943739155
64.0575,0.939113021
75.0019,0.934284391
87.391,0.929253156
101.363,0.92401947
117.064,0.918583745
134.65,0.912946647
154.285,0.907109102
176.143,0.90107229
200.406,0.894837641
227.268,0.88840684
256.931,0.881781819
289.608,0.874964755
325.522,0.86795807
364.909,0.860764425
408.012,0.853386718
455.088,0.845828079
506.406,0.838091867
562.243,0.830181662
622.893,0.822101267
688.659,0.813854693
759.856,0.805446163
836.813,0.796880099
919.873,0.788161119
1009.39,0.779294028
1105.73,0.770283814
1209.28,0.761135638
1320.44,0.751854827
1439.6,0.742446868
1567.21,0.732917397
1703.69,0.723272189
1849.5,0.713517157
2005.11,0.703658333
2171.01,0.693701865
2347.7,0.683654007
2535.68,0.673521107
2735.5,0.663309599
2947.7,0.653025994
3172.84,0.642676866
3411.52,0.632268846
3664.32,0.621808611
3931.87,0.611302871
4214.79,0.600758361
4513.75,0.59018183
4829.41,0.579580032
5162.45,0.568959714
5513.59,0.558327604
5883.55,0.547690406
6273.08,0.537054785
6682.93,0.52642736
7113.9,0.515814692
7566.78,0.505223277
8042.4,0.494659533
8541.6,0.484129796
9065.25,0.473640304
9614.23,0.463197193
10189.4,0.45280649
10791.8,0.442474099
11422.3,0.432205798
12081.9,0.42200723
12771.5,0.411883895
13492.2,0.401841144
14245.1,0.391884171
15031.1,0.382018009
15851.4,0.372247524
16707.1,0.362577407
17599.2,0.353012172
18529,0.343556152
19497.7,0.334213489
20506.3,0.32498814
21556.3,0.315883863
